sector_id,scenario,rank,title,category,score_delta,from_score,to_score,suggested_lat,suggested_lng
21006A02-,senior,3,+1 library within 400m,library,4,77,81,50.879438,4.400734
21006A03-,remote,1,+1 coworking space within 550m,coworking,20,76,96,50.87795,4.394249
21006A03-,remote,2,+1 library within 550m,library,4,76,80,50.881802,4.408986
21006A03-,senior,1,+1 library within 400m,library,4,93,97,50.881324,4.407158
21006A042,family,1,+1 pharmacy within 400m,pharmacy,3,93,96,50.885365,4.405002
21006A042,remote,1,+1 coworking space within 550m,coworking,18,72,90,50.879844,4.397633
21006A042,remote,2,+1 library within 550m,library,6,72,78,50.883696,4.412371
21006A042,remote,3,+1 pharmacy within 400m,pharmacy,2,72,74,50.885365,4.405002
21006A042,senior,1,+1 GP / doctor within 300m,gp,8,85,93,50.883681,4.408031
21006A042,senior,2,+1 library within 400m,library,5,85,90,50.883218,4.410543
21006A052,family,1,+1 park within 400m,park,5,93,98,50.879669,4.401198
21006A052,remote,1,+1 coworking space within 550m,coworking,19,73,92,50.875202,4.397858
21006A052,remote,2,+1 park within 400m,park,5,73,78,50.879669,4.401198
21006A052,senior,1,+1 park within 300m,park,8,82,90,50.879038,4.402198
21006A052,senior,2,+1 supermarket within 300m,supermarket,4,82,86,50.874425,4.405226
21006A052,senior,3,+1 library within 400m,library,3,82,85,50.878575,4.410767
21006A073,family,1,+1 school within 400m,school,15,1,16,50.883505,4.402459
21006A073,family,2,+1 park within 400m,park,15,1,16,50.886047,4.392733
21006A073,family,3,+1 childcare centre within 400m,childcare,10,1,11,50.880964,4.40079
21006A073,remote,1,+1 coworking space within 550m,coworking,20,0,20,50.881579,4.389392
21006A073,remote,2,+1 park within 400m,park,14,0,14,50.886047,4.392733
21006A073,remote,3,+1 transit stop within 300m,transit,13,0,13,50.883505,4.392203
21006A073,senior,1,+1 GP / doctor within 300m,gp,27,0,27,50.885416,4.39979
21006A073,senior,2,+1 transit stop within 250m,transit,17,0,17,50.883505,4.393334
21006A073,senior,3,+1 supermarket within 300m,supermarket,12,0,12,50.880803,4.396761
21006A094,family,1,+1 childcare centre within 400m,childcare,9,47,56,50.878059,4.401671
21006A094,family,2,+1 supermarket within 400m,supermarket,8,47,55,50.877006,4.397642
21006A094,family,3,+1 pharmacy within 400m,pharmacy,8,47,55,50.884195,4.397642
21006A094,remote,1,+1 coworking space within 550m,coworking,20,39,59,50.878675,4.390273
21006A094,remote,2,+1 supermarket within 400m,supermarket,8,39,47,50.877006,4.397642
21006A094,remote,3,+1 library within 550m,library,8,39,47,50.882526,4.405011
21006A094,senior,1,+1 GP / doctor within 300m,gp,27,25,52,50.882512,4.400671
21006A094,senior,2,+1 supermarket within 300m,supermarket,12,25,37,50.877898,4.397642
21006A094,senior,3,+1 transit stop within 250m,transit,7,25,32,50.880601,4.394215
21006A101,remote,1,+1 coworking space within 550m,coworking,17,82,99,50.869339,4.393722
21006A101,senior,1,+1 GP / doctor within 300m,gp,14,84,98,50.873176,4.404118
21006A11-,family,1,+1 GP / doctor within 400m,gp,8,84,92,50.870852,4.407255
21006A11-,remote,1,+1 coworking space within 550m,coworking,18,74,92,50.866385,4.39586
21006A11-,remote,2,+1 GP / doctor within 400m,gp,4,74,78,50.870852,4.407255
21006A11-,senior,1,+1 GP / doctor within 300m,gp,27,55,82,50.870222,4.406255
21006A11-,senior,2,+1 local shop within 200m,convenience,5,55,60,50.867164,4.40141
21006A11-,senior,3,+1 hospital within 0m,hospital,5,55,60,50.868311,4.403227
21006A12-,family,1,+1 GP / doctor within 400m,gp,8,76,84,50.876361,4.412695
21006A12-,family,2,+1 childcare centre within 400m,childcare,7,76,83,50.871278,4.412695
21006A12-,family,3,+1 supermarket within 400m,supermarket,5,76,81,50.870225,4.408667
21006A12-,remote,1,+1 supermarket within 400m,supermarket,5,87,92,50.870225,4.408667
21006A12-,remote,2,+1 GP / doctor within 400m,gp,5,87,92,50.876361,4.412695
21006A12-,senior,1,+1 GP / doctor within 300m,gp,27,50,77,50.87573,4.411695
21006A12-,senior,2,+1 supermarket within 300m,supermarket,10,50,60,50.871117,4.408667
21006A12-,senior,3,+1 hospital within 0m,hospital,4,50,54,50.873819,4.408667
21006A13-,remote,1,+1 coworking space within 550m,coworking,16,82,98,50.872835,4.398944
21006A13-,senior,1,+1 park within 300m,park,5,95,100,50.876671,4.403284
21006A142,remote,1,+1 coworking space within 550m,coworking,20,78,98,50.869833,4.390625
21006A142,senior,1,+1 GP / doctor within 300m,gp,16,79,95,50.87367,4.401021
21006A142,senior,2,+1 park within 300m,park,4,79,83,50.87367,4.394964
21006A153,family,1,+1 GP / doctor within 400m,gp,8,90,98,50.870342,4.40229
21006A153,remote,1,+1 coworking space within 550m,coworking,20,74,94,50.865875,4.390896
21006A153,remote,2,+1 GP / doctor within 400m,gp,4,74,78,50.870342,4.40229
21006A153,senior,1,+1 GP / doctor within 300m,gp,27,59,86,50.869712,4.401291
21006A153,senior,2,+1 park within 300m,park,4,59,63,50.869712,4.395235
21006A153,senior,3,+1 hospital within 0m,hospital,3,59,62,50.867801,4.398263
21006A171,family,1,+1 GP / doctor within 400m,gp,9,84,93,50.870526,4.412403
21006A171,remote,1,+1 coworking space within 550m,coworking,13,74,87,50.866058,4.401008
21006A171,remote,2,+1 GP / doctor within 400m,gp,5,74,79,50.870526,4.412403
21006A171,senior,1,+1 GP / doctor within 300m,gp,27,48,75,50.869895,4.411403
21006A171,senior,2,+1 local shop within 200m,convenience,6,48,54,50.866838,4.406558
21006A171,senior,3,+1 supermarket within 300m,supermarket,5,48,53,50.865281,4.408375
21006A201,family,1,+1 childcare centre within 400m,childcare,8,88,96,50.855136,4.420786
21006A201,remote,1,+1 coworking space within 550m,coworking,20,75,95,50.855752,4.409394
21006A201,remote,2,+1 library within 550m,library,5,75,80,50.859604,4.424124
21006A201,senior,1,+1 library within 400m,library,5,87,92,50.859126,4.422297
21006A201,senior,2,+1 hospital within 0m,hospital,4,87,91,50.857678,4.416759
21006A21-,family,1,+1 park within 400m,park,13,76,89,50.86195,4.404111
21006A21-,family,2,+1 childcare centre within 400m,childcare,6,76,82,50.856867,4.412165
21006A21-,family,3,+1 GP / doctor within 400m,gp,3,76,79,50.86195,4.412165
21006A21-,remote,1,+1 coworking space within 550m,coworking,19,62,81,50.857483,4.400772
21006A21-,remote,2,+1 park within 400m,park,12,62,74,50.86195,4.404111
21006A21-,remote,3,+1 café within 400m,cafe,3,62,65,50.856088,4.410317
21006A21-,senior,1,+1 GP / doctor within 300m,gp,22,51,73,50.86132,4.411166
21006A21-,senior,2,+1 park within 300m,park,10,51,61,50.86132,4.40511
21006A21-,senior,3,+1 supermarket within 300m,supermarket,5,51,56,50.856706,4.408138
21006A22-,family,1,+1 park within 400m,park,15,59,74,50.864513,4.402919
21006A22-,family,2,+1 childcare centre within 400m,childcare,10,59,69,50.85943,4.410973
21006A22-,family,3,+1 supermarket within 400m,supermarket,6,59,65,50.858377,4.406946
21006A22-,remote,1,+1 coworking space within 550m,coworking,19,45,64,50.860046,4.39958
21006A22-,remote,2,+1 park within 400m,park,14,45,59,50.864513,4.402919
21006A22-,remote,3,+1 supermarket within 400m,supermarket,6,45,51,50.858377,4.406946
21006A22-,senior,1,+1 GP / doctor within 300m,gp,26,36,62,50.863883,4.409973
21006A22-,senior,2,+1 supermarket within 300m,supermarket,11,36,47,50.859269,4.406946
21006A22-,senior,3,+1 park within 300m,park,10,36,46,50.863883,4.403918
21006A23-,family,1,+1 childcare centre within 400m,childcare,10,80,90,50.858621,4.416714
21006A23-,family,2,+1 park within 400m,park,8,80,88,50.863705,4.40866
21006A23-,remote,1,+1 coworking space within 550m,coworking,20,67,87,50.859237,4.405321
21006A23-,remote,2,+1 park within 400m,park,8,67,75,50.863705,4.40866
21006A23-,remote,3,+1 library within 550m,library,6,67,73,50.863089,4.420053
21006A23-,senior,1,+1 park within 300m,park,9,77,86,50.863074,4.409659
21006A23-,senior,2,+1 library within 400m,library,5,77,82,50.862611,4.418225
21006A23-,senior,3,+1 café within 300m,cafe,3,77,80,50.858666,4.414325
21006A24-,family,1,+1 childcare centre within 400m,childcare,10,77,87,50.861063,4.424304
21006A24-,family,2,+1 supermarket within 400m,supermarket,7,77,84,50.86001,4.420277
21006A24-,remote,1,+1 coworking space within 550m,coworking,19,63,82,50.861679,4.412911
21006A24-,remote,2,+1 library within 550m,library,8,63,71,50.865531,4.427644
21006A24-,remote,3,+1 supermarket within 400m,supermarket,7,63,70,50.86001,4.420277
21006A24-,senior,1,+1 supermarket within 300m,supermarket,12,67,79,50.860902,4.420277
21006A24-,senior,2,+1 park within 300m,park,5,67,72,50.865516,4.41725
21006A24-,senior,3,+1 library within 400m,library,5,67,72,50.865053,4.425816
21006A25-,family,1,+1 childcare centre within 400m,childcare,10,73,83,50.860605,4.427424
21006A25-,family,2,+1 supermarket within 400m,supermarket,9,73,82,50.859552,4.423397
21006A25-,remote,1,+1 coworking space within 550m,coworking,19,61,80,50.861221,4.416031
21006A25-,remote,2,+1 supermarket within 400m,supermarket,9,61,70,50.859552,4.423397
21006A25-,remote,3,+1 library within 550m,library,8,61,69,50.865072,4.430763
21006A25-,senior,1,+1 GP / doctor within 300m,gp,18,50,68,50.865057,4.426425
21006A25-,senior,2,+1 supermarket within 300m,supermarket,12,50,62,50.860444,4.423397
21006A25-,senior,3,+1 hospital within 0m,hospital,6,50,56,50.863146,4.423397
21006A272,family,1,+1 GP / doctor within 400m,gp,6,73,79,50.858092,4.417827
21006A272,family,2,+1 pharmacy within 400m,pharmacy,4,73,77,50.859144,4.413801
21006A272,family,3,+1 playground within 250m,playground,3,73,76,50.857542,4.415108
21006A272,remote,1,+1 coworking space within 550m,coworking,20,59,79,50.853624,4.406436
21006A272,remote,2,+1 café within 400m,cafe,6,59,65,50.852229,4.41598
21006A272,remote,3,+1 library within 550m,library,5,59,64,50.857476,4.421166
21006A272,senior,1,+1 GP / doctor within 300m,gp,26,48,74,50.857461,4.416828
21006A272,senior,2,+1 hospital within 0m,hospital,6,48,54,50.85555,4.413801
21006A272,senior,3,+1 local shop within 200m,convenience,5,48,53,50.854403,4.411984
21006A312,family,1,+1 childcare centre within 400m,childcare,9,62,71,50.871442,4.417679
21006A312,family,2,+1 GP / doctor within 400m,gp,8,62,70,50.876526,4.417679
21006A312,family,3,+1 pharmacy within 400m,pharmacy,6,62,68,50.877579,4.413651
21006A312,remote,1,+1 library within 550m,library,6,74,80,50.87591,4.421019
21006A312,remote,2,+1 supermarket within 400m,supermarket,5,74,79,50.87039,4.413651
21006A312,remote,3,+1 pharmacy within 400m,pharmacy,5,74,79,50.877579,4.413651
21006A312,senior,1,+1 GP / doctor within 300m,gp,27,40,67,50.875895,4.416679
21006A312,senior,2,+1 supermarket within 300m,supermarket,10,40,50,50.871282,4.413651
21006A312,senior,3,+1 park within 300m,park,8,40,48,50.875895,4.410622
21006A323,family,1,+1 GP / doctor within 400m,gp,9,69,78,50.875374,4.416158
21006A323,family,2,+1 supermarket within 400m,supermarket,8,69,77,50.869238,4.41213
21006A323,family,3,+1 childcare centre within 400m,childcare,6,69,75,50.87029,4.416158
21006A323,remote,1,+1 supermarket within 400m,supermarket,8,78,86,50.869238,4.41213
21006A323,remote,2,+1 GP / doctor within 400m,gp,5,78,83,50.875374,4.416158
21006A323,remote,3,+1 pharmacy within 400m,pharmacy,3,78,81,50.876427,4.41213
21006A323,senior,1,+1 GP / doctor within 300m,gp,27,38,65,50.874743,4.415159
21006A323,senior,2,+1 supermarket within 300m,supermarket,12,38,50,50.870129,4.41213
21006A323,senior,3,+1 hospital within 0m,hospital,6,38,44,50.872832,4.41213
21006A37-,family,1,+1 park within 400m,park,15,30,45,50.876569,4.4137
21006A37-,family,2,+1 childcare centre within 400m,childcare,10,30,40,50.871485,4.421756
21006A37-,family,3,+1 supermarket within 400m,supermarket,9,30,39,50.870433,4.417728
21006A37-,remote,1,+1 park within 400m,park,14,39,53,50.876569,4.4137
21006A37-,remote,2,+1 supermarket within 400m,supermarket,9,39,48,50.870433,4.417728
21006A37-,remote,3,+1 library within 550m,library,8,39,47,50.875953,4.425096
21006A37-,senior,1,+1 GP / doctor within 300m,gp,27,16,43,50.875938,4.420757
21006A37-,senior,2,+1 supermarket within 300m,supermarket,12,16,28,50.871324,4.417728
21006A37-,senior,3,+1 park within 300m,park,10,16,26,50.875938,4.4147
21006A403,family,1,+1 childcare centre within 400m,childcare,10,76,86,50.859543,4.420686
21006A403,family,2,+1 park within 400m,park,10,76,86,50.864627,4.412632
21006A403,remote,1,+1 coworking space within 550m,coworking,20,63,83,50.860159,4.409293
21006A403,remote,2,+1 park within 400m,park,10,63,73,50.864627,4.412632
21006A403,remote,3,+1 library within 550m,library,7,63,70,50.864011,4.424025
21006A403,senior,1,+1 park within 300m,park,10,80,90,50.863996,4.413631
21006A403,senior,2,+1 library within 400m,library,5,80,85,50.863533,4.422198
21006A403,senior,3,+1 supermarket within 300m,supermarket,4,80,84,50.859382,4.416659
21006A414,family,1,+1 GP / doctor within 400m,gp,6,80,86,50.866995,4.411639
21006A414,family,2,+1 park within 400m,park,6,80,86,50.866995,4.403584
21006A414,remote,1,+1 coworking space within 550m,coworking,20,57,77,50.862528,4.400245
21006A414,remote,2,+1 park within 400m,park,6,57,63,50.866995,4.403584
21006A414,remote,3,+1 café within 400m,cafe,6,57,63,50.861132,4.409791
21006A414,senior,1,+1 GP / doctor within 300m,gp,26,44,70,50.866364,4.41064
21006A414,senior,2,+1 park within 300m,park,8,44,52,50.866364,4.404584
21006A414,senior,3,+1 local shop within 200m,convenience,6,44,50,50.863307,4.405795
21006A474,family,1,+1 childcare centre within 400m,childcare,10,75,85,50.857756,4.424942
21006A474,family,2,+1 park within 400m,park,9,75,84,50.86284,4.416888
21006A474,remote,1,+1 coworking space within 550m,coworking,20,62,82,50.858372,4.413549
21006A474,remote,2,+1 park within 400m,park,8,62,70,50.86284,4.416888
21006A474,remote,3,+1 library within 550m,library,8,62,70,50.862224,4.428281
21006A474,senior,1,+1 park within 300m,park,9,74,83,50.862209,4.417887
21006A474,senior,2,+1 supermarket within 300m,supermarket,7,74,81,50.857595,4.420915
21006A474,senior,3,+1 hospital within 0m,hospital,5,74,79,50.860298,4.420915
21006A48-,family,1,+1 park within 400m,park,12,37,49,50.870869,4.413389
21006A48-,family,2,+1 childcare centre within 400m,childcare,10,37,47,50.865786,4.421444
21006A48-,family,3,+1 supermarket within 400m,supermarket,10,37,47,50.864733,4.417417
21006A48-,remote,1,+1 coworking space within 550m,coworking,18,35,53,50.866401,4.41005
21006A48-,remote,2,+1 park within 400m,park,11,35,46,50.870869,4.413389
21006A48-,remote,3,+1 supermarket within 400m,supermarket,10,35,45,50.864733,4.417417
21006A48-,senior,1,+1 GP / doctor within 300m,gp,22,22,44,50.870238,4.420445
21006A48-,senior,2,+1 transit stop within 250m,transit,14,22,36,50.868327,4.413991
21006A48-,senior,3,+1 supermarket within 300m,supermarket,12,22,34,50.865625,4.417417
21006A515,family,1,+1 supermarket within 400m,supermarket,9,71,80,50.875577,4.391551
21006A515,family,2,+1 childcare centre within 400m,childcare,8,71,79,50.87663,4.395579
21006A515,family,3,+1 GP / doctor within 400m,gp,6,71,77,50.881713,4.395579
21006A515,remote,1,+1 coworking space within 550m,coworking,20,59,79,50.877246,4.384182
21006A515,remote,2,+1 supermarket within 400m,supermarket,9,59,68,50.875577,4.391551
21006A515,remote,3,+1 library within 550m,library,7,59,66,50.881098,4.39892
21006A515,senior,1,+1 GP / doctor within 300m,gp,26,40,66,50.881083,4.39458
21006A515,senior,2,+1 supermarket within 300m,supermarket,12,40,52,50.876469,4.391551
21006A515,senior,3,+1 library within 400m,library,5,40,45,50.88062,4.397091
21007A00-,family,1,+1 GP / doctor within 400m,gp,9,90,99,50.812657,4.321054
21007A00-,remote,1,+1 coworking space within 550m,coworking,17,78,95,50.808189,4.309673
21007A00-,remote,2,+1 GP / doctor within 400m,gp,5,78,83,50.812657,4.321054
21007A00-,senior,1,+1 GP / doctor within 300m,gp,27,72,99,50.812026,4.320056
21007A01-,family,1,+1 GP / doctor within 400m,gp,9,89,98,50.808675,4.320272
21007A01-,remote,1,+1 coworking space within 550m,coworking,20,74,94,50.804208,4.308892
21007A01-,remote,2,+1 GP / doctor within 400m,gp,5,74,79,50.808675,4.320272
21007A01-,senior,1,+1 GP / doctor within 300m,gp,27,67,94,50.808045,4.319274
21007A01-,senior,2,+1 hospital within 0m,hospital,4,67,71,50.806134,4.31625
21007A02-,family,1,+1 GP / doctor within 400m,gp,9,80,89,50.806359,4.32482
21007A02-,family,2,+1 supermarket within 400m,supermarket,5,80,85,50.800222,4.320798
21007A02-,family,3,+1 transit stop within 300m,transit,5,80,85,50.803817,4.316248
21007A02-,remote,1,+1 coworking space within 550m,coworking,20,63,83,50.801891,4.313441
21007A02-,remote,2,+1 transit stop within 300m,transit,7,63,70,50.803817,4.316248
21007A02-,remote,3,+1 supermarket within 400m,supermarket,5,63,68,50.800222,4.320798
21007A02-,senior,1,+1 GP / doctor within 300m,gp,27,38,65,50.805728,4.323822
21007A02-,senior,2,+1 transit stop within 250m,transit,15,38,53,50.803817,4.317377
21007A02-,senior,3,+1 supermarket within 300m,supermarket,10,38,48,50.801114,4.320798
21007A03-,family,1,+1 GP / doctor within 400m,gp,9,89,98,50.807772,4.32135
21007A03-,remote,1,+1 coworking space within 550m,coworking,20,75,95,50.803304,4.309971
21007A03-,remote,2,+1 GP / doctor within 400m,gp,5,75,80,50.807772,4.32135
21007A03-,senior,1,+1 GP / doctor within 300m,gp,27,60,87,50.807141,4.320352
21007A03-,senior,2,+1 hospital within 0m,hospital,5,60,65,50.80523,4.317328
21007A04-,family,1,+1 GP / doctor within 400m,gp,9,81,90,50.805838,4.320359
21007A04-,family,2,+1 supermarket within 400m,supermarket,5,81,86,50.799701,4.316337
21007A04-,remote,1,+1 coworking space within 550m,coworking,20,67,87,50.80137,4.308981
21007A04-,remote,2,+1 supermarket within 400m,supermarket,5,67,72,50.799701,4.316337
21007A04-,remote,3,+1 GP / doctor within 400m,gp,5,67,72,50.805838,4.320359
21007A04-,senior,1,+1 GP / doctor within 300m,gp,27,44,71,50.805207,4.319361
21007A04-,senior,2,+1 supermarket within 300m,supermarket,11,44,55,50.800593,4.316337
21007A04-,senior,3,+1 hospital within 0m,hospital,7,44,51,50.803296,4.316337
21007A05-,family,1,+1 GP / doctor within 400m,gp,9,73,82,50.803725,4.322168
21007A05-,family,2,+1 park within 400m,park,7,73,80,50.803725,4.314125
21007A05-,family,3,+1 supermarket within 400m,supermarket,6,73,79,50.797589,4.318146
21007A05-,remote,1,+1 coworking space within 550m,coworking,20,59,79,50.799258,4.31079
21007A05-,remote,2,+1 supermarket within 400m,supermarket,6,59,65,50.797589,4.318146
